userid,itemid,rating,Time,Location,Companion
1078,tt0343660,3,Weekend,Cinema,Family
1078,tt0169547,3,Weekend,Cinema,Family
1078,tt1632708,3,Weekend,Cinema,Family
1078,tt1564367,3,Weekend,Cinema,Family
1078,tt1707386,3,Weekend,Cinema,Family
1078,tt1041829,3,Weekend,Cinema,Family
1078,tt0120338,3,Weekend,Cinema,Family
1078,tt1375666,2,Weekend,Cinema,Family
1078,tt2096673,4,Weekend,Home,Alone
1078,tt0413267,3,Weekend,Home,Alone
1078,tt0462538,5,Weekend,Home,Alone
1078,tt2096673,1,Weekend,Home,Family
1078,tt0413267,1,Weekend,Home,Family
1078,tt0462538,1,Weekend,Home,Family
1078,tt2096673,2,Weekday,Cinema,Family
1078,tt0413267,3,Weekday,Cinema,Family
1078,tt0462538,4,Weekday,Cinema,Family
1052,tt1190080,3,NA,NA,NA
1052,tt1369829,3,NA,NA,NA
1052,tt0120912,3,NA,NA,NA
1052,tt1657301,4,NA,NA,NA
1052,tt0266543,4,NA,NA,NA
1052,tt0268380,5,NA,NA,NA
1052,tt0441773,5,NA,NA,NA
1052,tt1453405,4,NA,NA,NA
1052,tt0413267,4,NA,NA,NA
1052,tt0110357,4,NA,NA,NA
1052,tt0120338,5,NA,NA,NA
1052,tt0088763,4,NA,NA,NA
1052,tt0816199,3,NA,NA,NA
1052,tt1375666,5,NA,NA,NA
1052,tt1055369,5,NA,NA,NA
1052,tt0454876,1,NA,NA,NA
1052,tt0356910,1,NA,NA,NA
1052,tt1099212,1,NA,NA,NA
1052,tt1190080,5,Weekday,Home,Alone
1052,tt1369829,5,Weekday,Home,Alone
1052,tt0120912,5,Weekday,Home,Alone
1052,tt1657301,5,Weekday,Home,Alone
1052,tt0266543,5,Weekday,Home,Alone
1052,tt0268380,5,Weekday,Home,Alone
1052,tt0441773,5,Weekday,Home,Alone
1052,tt1453405,5,Weekday,Home,Alone
1052,tt0413267,5,Weekday,Home,Alone
1052,tt0110357,5,Weekday,Home,Alone
1052,tt0120338,5,Weekday,Home,Alone
1052,tt0088763,5,Weekday,Home,Alone
1052,tt0816199,5,Weekday,Home,Alone
1052,tt1375666,5,Weekday,Home,Alone
1052,tt1055369,5,Weekday,Home,Alone
1052,tt1190080,5,Weekday,Home,Family
1052,tt1369829,5,Weekday,Home,Family
1052,tt0120912,5,Weekday,Home,Family
1052,tt1657301,5,Weekday,Home,Family
1052,tt0266543,5,Weekday,Home,Family
1052,tt0268380,5,Weekday,Home,Family
1052,tt0441773,5,Weekday,Home,Family
1052,tt1453405,5,Weekday,Home,Family
1052,tt0413267,5,Weekday,Home,Family
1052,tt0110357,5,Weekday,Home,Family
1052,tt0120338,5,Weekday,Home,Family
1052,tt0088763,5,Weekday,Home,Family
1052,tt0816199,5,Weekday,Home,Family
1052,tt1375666,5,Weekday,Home,Family
1052,tt1055369,5,Weekday,Home,Family
1052,tt1190080,4,Weekend,Home,Family
1052,tt1369829,3,Weekend,Home,Family
1052,tt0120912,3,Weekend,Home,Family
1052,tt1657301,3,Weekend,Home,Family
1052,tt0266543,5,Weekend,Home,Family
1052,tt0268380,5,Weekend,Home,Family
1052,tt0441773,5,Weekend,Home,Family
1052,tt1453405,4,Weekend,Home,Family
1052,tt0413267,4,Weekend,Home,Family
1052,tt0110357,4,Weekend,Home,Family
1052,tt0120338,4,Weekend,Home,Family
1052,tt0088763,4,Weekend,Home,Family
1052,tt0816199,4,Weekend,Home,Family
1052,tt1375666,4,Weekend,Home,Family
1052,tt1055369,4,Weekend,Home,Family
1052,tt0454876,1,Weekend,Home,Alone
1052,tt0356910,1,Weekend,Home,Alone
1052,tt1099212,1,Weekend,Home,Alone
1052,tt0454876,1,Weekday,Cinema,Alone
1052,tt0356910,1,Weekday,Cinema,Alone
1052,tt1099212,1,Weekday,Cinema,Alone
1052,tt0454876,1,Weekend,Cinema,Family
1052,tt0356910,1,Weekend,Cinema,Family
1052,tt1099212,1,Weekend,Cinema,Family
1079,tt0454876,5,NA,NA,NA
1079,tt0213149,4,NA,NA,NA
1079,tt0319262,5,NA,NA,NA
1079,tt0268380,5,NA,NA,NA
1079,tt0441773,5,NA,NA,NA
1079,tt1232829,3,NA,NA,NA
1079,tt4411490,4,NA,NA,NA
1079,tt0382625,4,NA,NA,NA
1079,tt0111161,5,NA,NA,NA
1079,tt0293662,3,NA,NA,NA
1079,tt0343660,3,NA,NA,NA
1079,tt0125439,5,NA,NA,NA
1079,tt1041829,4,NA,NA,NA
1079,tt0120338,4,NA,NA,NA
1079,tt1375666,5,NA,NA,NA
1079,tt0945513,3,NA,NA,NA
1079,tt0289879,3,NA,NA,NA
1079,tt0133093,4,NA,NA,NA
1079,tt1369829,1,NA,NA,NA
1079,tt0356910,1,NA,NA,NA
1079,tt1657301,2,NA,NA,NA
1079,tt0993846,2,NA,NA,NA
1079,tt1099212,2,NA,NA,NA
1079,tt0454876,5,Weekend,Cinema,Alone
1079,tt0213149,3,Weekend,Cinema,Alone
1079,tt0319262,5,Weekend,Cinema,Alone
1079,tt0268380,5,Weekend,Cinema,Alone
1079,tt0441773,5,Weekend,Cinema,Alone
1079,tt1232829,2,Weekend,Cinema,Alone
1079,tt4411490,2,Weekend,Cinema,Alone
1079,tt0382625,2,Weekend,Cinema,Alone
1079,tt0111161,5,Weekend,Cinema,Alone
1079,tt0293662,2,Weekend,Cinema,Alone
1079,tt0343660,2,Weekend,Cinema,Alone
1079,tt0125439,5,Weekend,Cinema,Alone
1079,tt1041829,4,Weekend,Cinema,Alone
1079,tt0120338,3,Weekend,Cinema,Alone
1079,tt1375666,5,Weekend,Cinema,Alone
1079,tt0945513,3,Weekend,Cinema,Alone
1079,tt0289879,3,Weekend,Cinema,Alone
1079,tt0133093,5,Weekend,Cinema,Alone
1079,tt0454876,4,Weekday,Home,Family
1079,tt0213149,2,Weekday,Home,Family
1079,tt0319262,5,Weekday,Home,Family
1079,tt0268380,5,Weekday,Home,Family
1079,tt0441773,5,Weekday,Home,Family
1079,tt1232829,1,Weekday,Home,Family
1079,tt4411490,2,Weekday,Home,Family
1079,tt0382625,4,Weekday,Home,Family
1079,tt0111161,2,Weekday,Home,Family
1079,tt0293662,1,Weekday,Home,Family
1079,tt0343660,3,Weekday,Home,Family
1079,tt0125439,4,Weekday,Home,Family
1079,tt1041829,2,Weekday,Home,Family
1079,tt0120338,5,Weekday,Home,Family
1079,tt1375666,1,Weekday,Home,Family
1079,tt0945513,1,Weekday,Home,Family
1079,tt0289879,1,Weekday,Home,Family
1079,tt0133093,2,Weekday,Home,Family
1079,tt0454876,3,Weekday,Home,Partner
1079,tt0213149,3,Weekday,Home,Partner
1079,tt0319262,5,Weekday,Home,Partner
1079,tt0268380,4,Weekday,Home,Partner
1079,tt0441773,5,Weekday,Home,Partner
1079,tt1232829,4,Weekday,Home,Partner
1079,tt4411490,5,Weekday,Home,Partner
1079,tt0382625,5,Weekday,Home,Partner
1079,tt0111161,3,Weekday,Home,Partner
1079,tt0293662,2,Weekday,Home,Partner
1079,tt0343660,3,Weekday,Home,Partner
1079,tt0125439,5,Weekday,Home,Partner
1079,tt1041829,5,Weekday,Home,Partner
1079,tt0120338,5,Weekday,Home,Partner
1079,tt1375666,5,Weekday,Home,Partner
1079,tt0945513,2,Weekday,Home,Partner
1079,tt0289879,2,Weekday,Home,Partner
1079,tt0133093,2,Weekday,Home,Partner
1079,tt1369829,1,Weekday,Home,Alone
1079,tt0356910,1,Weekday,Home,Alone
1079,tt1657301,2,Weekday,Home,Alone
1079,tt0993846,3,Weekday,Home,Alone
1079,tt1099212,1,Weekday,Home,Alone
1079,tt1369829,1,Weekday,Home,Family
1079,tt0356910,1,Weekday,Home,Family
1079,tt1657301,1,Weekday,Home,Family
1079,tt0993846,1,Weekday,Home,Family
1079,tt1099212,1,Weekday,Home,Family
1079,tt1369829,1,Weekday,Cinema,Family
1079,tt0356910,1,Weekday,Cinema,Family
1079,tt1657301,1,Weekday,Cinema,Family
1079,tt0993846,1,Weekday,Cinema,Family
1079,tt1099212,1,Weekday,Cinema,Family
1051,tt1657301,5,NA,NA,NA
1051,tt0462538,4,NA,NA,NA
1051,ttnanana1,3,NA,NA,NA
1051,tt0405422,4,NA,NA,NA
1051,tt0378194,5,NA,NA,NA
1051,tt0114369,4,NA,NA,NA
1051,tt0111161,5,NA,NA,NA
1051,tt0293662,3,NA,NA,NA
1051,tt0993846,5,NA,NA,NA
1051,tt0169547,5,NA,NA,NA
1051,tt0109830,4,NA,NA,NA
1051,tt1707386,5,NA,NA,NA
1051,tt1375666,5,NA,NA,NA
1051,tt0133093,5,NA,NA,NA
1051,tt0413267,2,NA,NA,NA
1051,tt0232500,2,NA,NA,NA
1051,tt0120338,2,NA,NA,NA
1051,tt1055369,1,NA,NA,NA
1051,tt1099212,1,NA,NA,NA
1051,tt1657301,5,Weekend,Home,Alone
1051,tt0462538,4,Weekend,Home,Alone
1051,ttnanana1,4,Weekend,Home,Alone
1051,tt0405422,4,Weekend,Home,Alone
1051,tt0378194,5,Weekend,Home,Alone
1051,tt0114369,5,Weekend,Home,Alone
1051,tt0111161,5,Weekend,Home,Alone
1051,tt0293662,5,Weekend,Home,Alone
1051,tt0993846,5,Weekend,Home,Alone
1051,tt0169547,5,Weekend,Home,Alone
1051,tt0109830,4,Weekend,Home,Alone
1051,tt1707386,5,Weekend,Home,Alone
1051,tt1375666,5,Weekend,Home,Alone
1051,tt0133093,5,Weekend,Home,Alone
1051,tt1657301,5,Weekend,Cinema,Alone
1051,tt0462538,4,Weekend,Cinema,Alone
1051,ttnanana1,4,Weekend,Cinema,Alone
1051,tt0405422,4,Weekend,Cinema,Alone
1051,tt0378194,5,Weekend,Cinema,Alone
1051,tt0114369,5,Weekend,Cinema,Alone
1051,tt0111161,5,Weekend,Cinema,Alone
1051,tt0293662,4,Weekend,Cinema,Alone
1051,tt0993846,5,Weekend,Cinema,Alone
1051,tt0169547,5,Weekend,Cinema,Alone
1051,tt0109830,4,Weekend,Cinema,Alone
1051,tt1707386,5,Weekend,Cinema,Alone
1051,tt1375666,5,Weekend,Cinema,Alone
1051,tt0133093,5,Weekend,Cinema,Alone
1051,tt1657301,5,Weekday,Home,Partner
1051,tt0462538,5,Weekday,Home,Partner
1051,ttnanana1,4,Weekday,Home,Partner
1051,tt0405422,5,Weekday,Home,Partner
1051,tt0378194,5,Weekday,Home,Partner
1051,tt0114369,5,Weekday,Home,Partner
1051,tt0111161,5,Weekday,Home,Partner
1051,tt0293662,3,Weekday,Home,Partner
1051,tt0993846,5,Weekday,Home,Partner
1051,tt0169547,5,Weekday,Home,Partner
1051,tt0109830,4,Weekday,Home,Partner
1051,tt1707386,5,Weekday,Home,Partner
1051,tt1375666,5,Weekday,Home,Partner
1051,tt0133093,5,Weekday,Home,Partner
1051,tt0413267,1,Weekend,Home,Family
1051,tt0232500,1,Weekend,Home,Family
1051,tt0120338,1,Weekend,Home,Family
1051,tt1055369,1,Weekend,Home,Family
1051,tt1099212,1,Weekend,Home,Family
1051,tt0413267,1,Weekend,Cinema,Partner
1051,tt0232500,1,Weekend,Cinema,Partner
1051,tt0120338,2,Weekend,Cinema,Partner
1051,tt1055369,1,Weekend,Cinema,Partner
1051,tt1099212,1,Weekend,Cinema,Partner
1051,tt0413267,2,Weekday,Home,Partner
1051,tt0232500,1,Weekday,Home,Partner
1051,tt0120338,2,Weekday,Home,Partner
1051,tt1055369,1,Weekday,Home,Partner
1051,tt1099212,1,Weekday,Home,Partner
1050,tt1657301,3,NA,NA,NA
1050,tt0319262,4,NA,NA,NA
1050,tt3793764,4,NA,NA,NA
1050,tt0800369,4,NA,NA,NA
1050,tt0266543,5,NA,NA,NA
1050,tt2096673,5,NA,NA,NA
1050,tt0441773,4,NA,NA,NA
1050,tt0114148,3,NA,NA,NA
1050,tt0110357,3,NA,NA,NA
1050,tt4411490,3,NA,NA,NA
1050,tt0125439,4,NA,NA,NA
1050,tt0120338,5,NA,NA,NA
1050,tt3510098,4,NA,NA,NA
1050,tt1375666,5,NA,NA,NA
1050,tt0489099,3,NA,NA,NA
1050,tt0133093,4,NA,NA,NA
1050,tt1055369,3,NA,NA,NA
1050,tt1099212,3,NA,NA,NA
1050,tt0454876,1,NA,NA,NA
1050,tt3254460,1,NA,NA,NA
1050,ttnanana1,1,NA,NA,NA
1050,tt1657301,5,Weekday,Home,Alone
1050,tt0319262,5,Weekday,Home,Alone
1050,tt3793764,5,Weekday,Home,Alone
1050,tt0800369,4,Weekday,Home,Alone
1050,tt0266543,3,Weekday,Home,Alone
1050,tt2096673,5,Weekday,Home,Alone
1050,tt0441773,3,Weekday,Home,Alone
1050,tt0114148,3,Weekday,Home,Alone
1050,tt0110357,3,Weekday,Home,Alone
1050,tt4411490,3,Weekday,Home,Alone
1050,tt0125439,3,Weekday,Home,Alone
1050,tt0120338,3,Weekday,Home,Alone
1050,tt3510098,3,Weekday,Home,Alone
1050,tt1375666,5,Weekday,Home,Alone
1050,tt0489099,4,Weekday,Home,Alone
1050,tt0133093,3,Weekday,Home,Alone
1050,tt1055369,3,Weekday,Home,Alone
1050,tt1099212,3,Weekday,Home,Alone
1050,tt1657301,3,Weekday,Home,Family
1050,tt0319262,3,Weekday,Home,Family
1050,tt3793764,3,Weekday,Home,Family
1050,tt0800369,3,Weekday,Home,Family
1050,tt0266543,5,Weekday,Home,Family
1050,tt2096673,5,Weekday,Home,Family
1050,tt0441773,5,Weekday,Home,Family
1050,tt0114148,5,Weekday,Home,Family
1050,tt0110357,5,Weekday,Home,Family
1050,tt4411490,2,Weekday,Home,Family
1050,tt0125439,3,Weekday,Home,Family
1050,tt0120338,4,Weekday,Home,Family
1050,tt3510098,5,Weekday,Home,Family
1050,tt1375666,4,Weekday,Home,Family
1050,tt0489099,3,Weekday,Home,Family
1050,tt0133093,3,Weekday,Home,Family
1050,tt1055369,3,Weekday,Home,Family
1050,tt1099212,3,Weekday,Home,Family
1050,tt1657301,5,Weekend,Home,Family
1050,tt0319262,5,Weekend,Home,Family
1050,tt3793764,5,Weekend,Home,Family
1050,tt0800369,5,Weekend,Home,Family
1050,tt0266543,5,Weekend,Home,Family
1050,tt2096673,5,Weekend,Home,Family
1050,tt0441773,5,Weekend,Home,Family
1050,tt0114148,3,Weekend,Home,Family
1050,tt0110357,3,Weekend,Home,Family
1050,tt4411490,3,Weekend,Home,Family
1050,tt0125439,3,Weekend,Home,Family
1050,tt0120338,3,Weekend,Home,Family
1050,tt3510098,3,Weekend,Home,Family
1050,tt1375666,3,Weekend,Home,Family
1050,tt0489099,3,Weekend,Home,Family
1050,tt0133093,3,Weekend,Home,Family
1050,tt1055369,3,Weekend,Home,Family
1050,tt1099212,3,Weekend,Home,Family
1050,tt0454876,1,Weekday,Home,Alone
1050,tt3254460,3,Weekday,Home,Alone
1050,ttnanana1,1,Weekday,Home,Alone
1050,tt0454876,2,Weekday,Cinema,Partner
1050,tt3254460,3,Weekday,Cinema,Partner
1050,ttnanana1,1,Weekday,Cinema,Partner
1050,tt0454876,1,Weekend,Cinema,Partner
1050,tt3254460,3,Weekend,Cinema,Partner
1050,ttnanana1,1,Weekend,Cinema,Partner
1004,tt0181689,5,NA,NA,NA
1004,tt1657301,5,NA,NA,NA
1004,tt3793764,4,NA,NA,NA
1004,tt0800369,3,NA,NA,NA
1004,tt0462538,4,NA,NA,NA
1004,tt0327084,3,NA,NA,NA
1004,tt1232829,3,NA,NA,NA
1004,ttnanana1,3,NA,NA,NA
1004,tt0378194,4,NA,NA,NA
1004,tt0114369,5,NA,NA,NA
1004,tt0111161,5,NA,NA,NA
1004,tt0293662,3,NA,NA,NA
1004,tt0993846,4,NA,NA,NA
1004,tt0125439,4,NA,NA,NA
1004,tt0138097,4,NA,NA,NA
1004,tt0120338,5,NA,NA,NA
1004,tt3510098,4,NA,NA,NA
1004,tt0088763,5,NA,NA,NA
1004,tt0367594,4,NA,NA,NA
1004,tt1375666,5,NA,NA,NA
1004,tt0945513,5,NA,NA,NA
1004,ttnanana2,4,NA,NA,NA
1004,tt0289879,5,NA,NA,NA
1004,tt0110475,4,NA,NA,NA
1004,tt0133093,5,NA,NA,NA
1004,tt3637328,1,NA,NA,NA
1004,tt0319262,2,NA,NA,NA
1004,tt1499658,2,NA,NA,NA
1004,tt1133985,1,NA,NA,NA
1004,tt0489099,2,NA,NA,NA
1004,tt0181689,5,Weekday,Cinema,Alone
1004,tt1657301,5,Weekday,Cinema,Alone
1004,tt3793764,4,Weekday,Cinema,Alone
1004,tt0800369,3,Weekday,Cinema,Alone
1004,tt0462538,4,Weekday,Cinema,Alone
1004,tt0327084,3,Weekday,Cinema,Alone
1004,tt1232829,2,Weekday,Cinema,Alone
1004,ttnanana1,4,Weekday,Cinema,Alone
1004,tt0378194,5,Weekday,Cinema,Alone
1004,tt0114369,5,Weekday,Cinema,Alone
1004,tt0111161,5,Weekday,Cinema,Alone
1004,tt0293662,3,Weekday,Cinema,Alone
1004,tt0993846,4,Weekday,Cinema,Alone
1004,tt0125439,4,Weekday,Cinema,Alone
1004,tt0138097,3,Weekday,Cinema,Alone
1004,tt0120338,4,Weekday,Cinema,Alone
1004,tt3510098,4,Weekday,Cinema,Alone
1004,tt0088763,5,Weekday,Cinema,Alone
1004,tt0367594,4,Weekday,Cinema,Alone
1004,tt1375666,5,Weekday,Cinema,Alone
1004,tt0945513,4,Weekday,Cinema,Alone
1004,ttnanana2,3,Weekday,Cinema,Alone
1004,tt0289879,5,Weekday,Cinema,Alone
1004,tt0110475,4,Weekday,Cinema,Alone
1004,tt0133093,5,Weekday,Cinema,Alone
1004,tt0181689,3,Weekend,Home,Family
1004,tt1657301,2,Weekend,Home,Family
1004,tt3793764,2,Weekend,Home,Family
1004,tt0800369,2,Weekend,Home,Family
1004,tt0462538,3,Weekend,Home,Family
1004,tt0327084,5,Weekend,Home,Family
1004,tt1232829,3,Weekend,Home,Family
1004,ttnanana1,2,Weekend,Home,Family
1004,tt0378194,2,Weekend,Home,Family
1004,tt0114369,1,Weekend,Home,Family
1004,tt0111161,2,Weekend,Home,Family
1004,tt0293662,1,Weekend,Home,Family
1004,tt0993846,1,Weekend,Home,Family
1004,tt0125439,4,Weekend,Home,Family
1004,tt0138097,4,Weekend,Home,Family
1004,tt0120338,2,Weekend,Home,Family
1004,tt3510098,3,Weekend,Home,Family
1004,tt0088763,5,Weekend,Home,Family
1004,tt0367594,5,Weekend,Home,Family
1004,tt1375666,1,Weekend,Home,Family
1004,tt0945513,1,Weekend,Home,Family
1004,ttnanana2,2,Weekend,Home,Family
1004,tt0289879,1,Weekend,Home,Family
1004,tt0110475,4,Weekend,Home,Family
1004,tt0133093,2,Weekend,Home,Family
1004,tt3637328,1,Weekday,Home,Alone
1004,tt0319262,1,Weekday,Home,Alone
1004,tt1499658,2,Weekday,Home,Alone
1004,tt1133985,2,Weekday,Home,Alone
1004,tt0489099,2,Weekday,Home,Alone
1004,tt3637328,1,Weekday,Cinema,Partner
1004,tt0319262,1,Weekday,Cinema,Partner
1004,tt1499658,3,Weekday,Cinema,Partner
1004,tt1133985,2,Weekday,Cinema,Partner
1004,tt0489099,2,Weekday,Cinema,Partner
1033,tt0213149,4,NA,NA,NA
1033,tt2096673,5,NA,NA,NA
1033,tt0114148,4,NA,NA,NA
1033,tt0110357,5,NA,NA,NA
1033,tt0378194,5,NA,NA,NA
1033,tt1478338,5,NA,NA,NA
1033,tt0388795,5,NA,NA,NA
1033,tt0109830,5,NA,NA,NA
1033,tt1707386,5,NA,NA,NA
1033,tt0125439,5,NA,NA,NA
1033,tt0138097,5,NA,NA,NA
1033,tt1041829,5,NA,NA,NA
1033,tt0120338,5,NA,NA,NA
1033,tt0181689,3,NA,NA,NA
1033,tt3793764,3,NA,NA,NA
1033,tt1232829,2,NA,NA,NA
1033,tt0993846,1,NA,NA,NA
1033,tt1632708,2,NA,NA,NA
1033,tt1099212,1,NA,NA,NA
1033,tt0213149,4,Weekend,Home,Alone
1033,tt2096673,5,Weekend,Home,Alone
1033,tt0114148,4,Weekend,Home,Alone
1033,tt0110357,5,Weekend,Home,Alone
1033,tt0378194,5,Weekend,Home,Alone
1033,tt1478338,5,Weekend,Home,Alone
1033,tt0388795,5,Weekend,Home,Alone
1033,tt0109830,5,Weekend,Home,Alone
1033,tt1707386,5,Weekend,Home,Alone
1033,tt0125439,5,Weekend,Home,Alone
1033,tt0138097,5,Weekend,Home,Alone
1033,tt1041829,5,Weekend,Home,Alone
1033,tt0120338,5,Weekend,Home,Alone
1033,tt0213149,4,Weekday,Cinema,Family
1033,tt2096673,5,Weekday,Cinema,Family
1033,tt0114148,4,Weekday,Cinema,Family
1033,tt0110357,5,Weekday,Cinema,Family
1033,tt0378194,5,Weekday,Cinema,Family
1033,tt1478338,5,Weekday,Cinema,Family
1033,tt0388795,5,Weekday,Cinema,Family
1033,tt0109830,5,Weekday,Cinema,Family
1033,tt1707386,5,Weekday,Cinema,Family
1033,tt0125439,5,Weekday,Cinema,Family
1033,tt0138097,5,Weekday,Cinema,Family
1033,tt1041829,5,Weekday,Cinema,Family
1033,tt0120338,5,Weekday,Cinema,Family
1033,tt0213149,4,Weekend,Cinema,Family
1033,tt2096673,5,Weekend,Cinema,Family
1033,tt0114148,4,Weekend,Cinema,Family
1033,tt0110357,5,Weekend,Cinema,Family
1033,tt0378194,5,Weekend,Cinema,Family
1033,tt1478338,5,Weekend,Cinema,Family
1033,tt0388795,5,Weekend,Cinema,Family
1033,tt0109830,5,Weekend,Cinema,Family
1033,tt1707386,5,Weekend,Cinema,Family
1033,tt0125439,5,Weekend,Cinema,Family
1033,tt0138097,5,Weekend,Cinema,Family
1033,tt1041829,5,Weekend,Cinema,Family
1033,tt0120338,5,Weekend,Cinema,Family
1033,tt0181689,3,Weekend,Cinema,Family
1033,tt3793764,2,Weekend,Cinema,Family
1033,tt1232829,1,Weekend,Cinema,Family
1033,tt0993846,1,Weekend,Cinema,Family
1033,tt1632708,2,Weekend,Cinema,Family
1033,tt1099212,1,Weekend,Cinema,Family
1033,tt0181689,3,Weekday,Cinema,Partner
1033,tt3793764,2,Weekday,Cinema,Partner
1033,tt1232829,1,Weekday,Cinema,Partner
1033,tt0993846,1,Weekday,Cinema,Partner
1033,tt1632708,2,Weekday,Cinema,Partner
1033,tt1099212,1,Weekday,Cinema,Partner
1033,tt0181689,3,Weekend,Home,Partner
1033,tt3793764,3,Weekend,Home,Partner
1033,tt1232829,3,Weekend,Home,Partner
1033,tt0993846,1,Weekend,Home,Partner
1033,tt1632708,3,Weekend,Home,Partner
1033,tt1099212,1,Weekend,Home,Partner
1071,tt0454876,5,NA,NA,NA
1071,tt0120912,4,NA,NA,NA
1071,tt0319262,4,NA,NA,NA
1071,tt3793764,4,NA,NA,NA
1071,tt0266543,3,NA,NA,NA
1071,tt0268380,3,NA,NA,NA
1071,tt0441773,4,NA,NA,NA
1071,tt0110357,4,NA,NA,NA
1071,tt0993846,4,NA,NA,NA
1071,tt0109830,5,NA,NA,NA
1071,tt0120338,4,NA,NA,NA
1071,tt0088763,5,NA,NA,NA
1071,tt0489099,4,NA,NA,NA
1071,tt0289879,4,NA,NA,NA
1071,tt1055369,4,NA,NA,NA
1071,tt1099212,4,NA,NA,NA
1071,tt2096673,2,NA,NA,NA
1071,ttnanana1,3,NA,NA,NA
1071,tt0343660,2,NA,NA,NA
1071,tt0454876,5,Weekday,Home,Family
1071,tt0120912,4,Weekday,Home,Family
1071,tt0319262,4,Weekday,Home,Family
1071,tt3793764,4,Weekday,Home,Family
1071,tt0266543,4,Weekday,Home,Family
1071,tt0268380,4,Weekday,Home,Family
1071,tt0441773,4,Weekday,Home,Family
1071,tt0110357,4,Weekday,Home,Family
1071,tt0993846,5,Weekday,Home,Family
1071,tt0109830,4,Weekday,Home,Family
1071,tt0120338,4,Weekday,Home,Family
1071,tt0088763,4,Weekday,Home,Family
1071,tt0489099,4,Weekday,Home,Family
1071,tt0289879,4,Weekday,Home,Family
1071,tt1055369,4,Weekday,Home,Family
1071,tt1099212,4,Weekday,Home,Family
1071,tt0454876,5,Weekend,Home,Family
1071,tt0120912,5,Weekend,Home,Family
1071,tt0319262,5,Weekend,Home,Family
1071,tt3793764,4,Weekend,Home,Family
1071,tt0266543,4,Weekend,Home,Family
1071,tt0268380,4,Weekend,Home,Family
1071,tt0441773,4,Weekend,Home,Family
1071,tt0110357,5,Weekend,Home,Family
1071,tt0993846,4,Weekend,Home,Family
1071,tt0109830,5,Weekend,Home,Family
1071,tt0120338,4,Weekend,Home,Family
1071,tt0088763,5,Weekend,Home,Family
1071,tt0489099,4,Weekend,Home,Family
1071,tt0289879,4,Weekend,Home,Family
1071,tt1055369,4,Weekend,Home,Family
1071,tt1099212,4,Weekend,Home,Family
1071,tt0454876,5,Weekday,Cinema,Family
1071,tt0120912,5,Weekday,Cinema,Family
1071,tt0319262,5,Weekday,Cinema,Family
1071,tt3793764,5,Weekday,Cinema,Family
1071,tt0266543,4,Weekday,Cinema,Family
1071,tt0268380,4,Weekday,Cinema,Family
1071,tt0441773,4,Weekday,Cinema,Family
1071,tt0110357,5,Weekday,Cinema,Family
1071,tt0993846,5,Weekday,Cinema,Family
1071,tt0109830,4,Weekday,Cinema,Family
1071,tt0120338,4,Weekday,Cinema,Family
1071,tt0088763,5,Weekday,Cinema,Family
1071,tt0489099,4,Weekday,Cinema,Family
1071,tt0289879,4,Weekday,Cinema,Family
1071,tt1055369,4,Weekday,Cinema,Family
1071,tt1099212,5,Weekday,Cinema,Family
1071,tt2096673,3,Weekend,Cinema,Alone
1071,ttnanana1,3,Weekend,Cinema,Alone
1071,tt0343660,3,Weekend,Cinema,Alone
1071,tt2096673,3,Weekday,Home,Partner
1071,ttnanana1,3,Weekday,Home,Partner
1071,tt0343660,3,Weekday,Home,Partner
1071,tt2096673,3,Weekend,Home,Partner
1071,ttnanana1,3,Weekend,Home,Partner
1071,tt0343660,3,Weekend,Home,Partner
1053,tt1190080,3,NA,NA,NA
1053,tt0181689,3,NA,NA,NA
1053,tt0120912,4,NA,NA,NA
1053,tt0356910,5,NA,NA,NA
1053,tt0213149,4,NA,NA,NA
1053,tt1657301,2,NA,NA,NA
1053,tt1657301,4,NA,NA,NA
1053,tt0319262,3,NA,NA,NA
1053,tt3793764,5,NA,NA,NA
1053,tt0407304,4,NA,NA,NA
1053,tt0266543,5,NA,NA,NA
1053,tt0268380,5,NA,NA,NA
1053,tt0110357,5,NA,NA,NA
1053,tt0232500,5,NA,NA,NA
1053,tt0111161,5,NA,NA,NA
1053,tt0293662,4,NA,NA,NA
1053,tt0109830,5,NA,NA,NA
1053,tt3510098,5,NA,NA,NA
1053,tt0088763,5,NA,NA,NA
1053,tt0489099,3,NA,NA,NA
1053,ttnanana2,4,NA,NA,NA
1053,tt1055369,5,NA,NA,NA
1053,tt0388795,1,NA,NA,NA
1053,tt1133985,2,NA,NA,NA
1053,tt1099212,1,NA,NA,NA
1053,tt1190080,3,Weekday,Cinema,Family
1053,tt0181689,3,Weekday,Cinema,Family
1053,tt0120912,3,Weekday,Cinema,Family
1053,tt0356910,2,Weekday,Cinema,Family
1053,tt0213149,1,Weekday,Cinema,Family
1053,tt1657301,3,Weekday,Cinema,Family
1053,tt1657301,2,Weekday,Cinema,Family
1053,tt0319262,2,Weekday,Cinema,Family
1053,tt3793764,2,Weekday,Cinema,Family
1053,tt0407304,3,Weekday,Cinema,Family
1053,tt0266543,2,Weekday,Cinema,Family
1053,tt0268380,2,Weekday,Cinema,Family
1053,tt0110357,2,Weekday,Cinema,Family
1053,tt0232500,1,Weekday,Cinema,Family
1053,tt0111161,2,Weekday,Cinema,Family
1053,tt0293662,1,Weekday,Cinema,Family
1053,tt0109830,2,Weekday,Cinema,Family
